,arrival_event_time,service_event_time
101,111.0868458613364,118.59662382233127
102,111.73860977780095,118.23070574126825
103,112.41683728344431,151.7273448025966
104,115.29391746313966,117.79748741530294
105,115.67773052031397,120.15393725421283
106,116.84434564685536,132.54804000955167
107,117.93858532594264,118.70563849103756
108,118.58251314157422,127.65820553812875
109,118.63717594435757,120.58086292173023
110,119.10003426425611,121.7266969485734
111,120.4990805128244,126.40612055917435
112,121.407531962699,134.01805430291287
113,121.80123830625483,149.33105686028006
114,121.88686000729183,123.98200321866625
115,124.08693942717039,129.5966103026821
116,124.17849145123022,135.43799856827923
117,124.96451548301143,145.79729976303926
118,126.59030005397673,128.27114977973
119,127.81351814476989,134.55959008533887
120,128.64176932649463,148.05688232503368
121,129.97448752031087,131.83976488893765
122,131.33161171295478,146.25162484862045
123,132.33064014294956,136.9626200574051
124,132.61794588814342,140.7786768308939
125,134.39071449209635,144.9146173708694
126,134.63207455851014,138.163584182786
127,137.79421137059563,143.82127440895016
128,138.81260686685317,171.93014769088435
129,139.23085157457552,143.56367621134152
130,141.85461045759138,144.85783301241912
131,143.70573192842303,146.34951955444802
132,144.05835770272006,145.2620310317839
133,145.49244405193838,174.97237944126806
134,145.93332685643543,179.52449145576483
135,146.38086635737636,148.47072134594455
136,146.5862573867378,146.9802679239379
137,146.74236920653033,153.62167335056915
138,147.9983829720614,151.80241500907695
139,148.28313445267378,152.27929317548015
140,148.5280879044573,176.17228809340608
141,148.6956367330308,148.78783021042497
142,148.9378524736482,150.8499151537621
143,149.4907477863704,159.4282760536057
144,152.0653701581812,159.4268733045798
145,152.24943153521366,157.27476669255546
146,153.09532110212768,166.94589822773435
147,154.38292266357513,170.0431638901103
148,155.08725370329097,162.10146463217993
149,158.3189103258309,164.47885365135875
150,160.3985266686718,175.4866798640204
151,160.805563370735,162.42342350037973
152,162.66279164759848,170.93962752838195
153,162.85740786836683,194.3880078223682
154,165.18299671829178,165.9507748442333
155,166.70362324110667,184.95529603243867
156,168.47530128437097,189.42497684526938
157,170.22846354296806,192.7392891334336
158,172.2362009075152,179.38165336129487
159,172.4331543449462,191.93664289208257
160,175.72223778101485,186.37535046250622
161,176.00923492964057,185.62006128675736
162,176.45227834684945,202.15126281023458
163,179.46891401500508,202.32004756319765
164,179.90183306574755,189.39839152801346
165,185.60534241882152,202.17155716016248
166,185.87330608388626,206.48859833026947
167,186.3873487298141,209.3326532417507
168,189.47838930672114,193.6611928726627
169,190.3650244231686,206.08087770542886
170,192.61642336530326,211.66571736889782
171,192.76090105720516,193.25696753181495
172,193.55437392328452,196.14628487654483
173,193.73616598969934,201.4032173857046
174,194.42604946255113,205.56936449955103
175,196.35249888009113,211.57144899833818
176,204.0648891410068,212.0861571219982
177,204.40250710013416,224.423419454525
178,205.22525301277324,208.4255163929875
179,205.38903917559304,210.95444141294902
180,205.5909361741295,211.1185105479804
181,206.9781097353896,222.63028850696313
182,207.23616536933525,208.7836068712856
183,208.75685390746708,212.80428758291058
184,209.90845034930132,222.64929974796374
185,210.02554661940394,215.22939402295887
186,212.67405217327445,218.67886425614128
187,213.16508972079592,218.31199262679002
188,213.23708056004025,218.17999271603017
189,213.61202576238384,234.29853281631787
190,213.8983759738548,223.07973875198468
191,214.20936466438783,231.9385009052763
192,215.46417414164978,243.50153480312505
193,218.18556131382275,221.68093775538807
194,218.50902223511198,222.69284848552581
195,218.74232700061387,222.62776650255472
196,222.2465305787291,229.68069300337083
197,223.29711469325875,223.64031821404183
198,224.20517643053228,237.60426753259102
199,224.36496169167415,229.97945945776397
200,224.91100312324073,226.93881528331661
201,225.59015223148293,229.03030082238567
202,226.1090574978612,231.55717953293632
203,227.13537481960034,236.57214498627354
204,227.72793331499707,251.42212112269638
205,229.10035885408968,252.3889988929191
206,230.08762187796273,236.9468902677976
207,230.66396937393097,247.704665577419
208,232.96593205352312,233.26525510397607
209,234.1092114129327,242.84746179048608
210,234.260245636275,247.20365871662977
211,234.5096619579066,262.7207021799039
212,237.9493010434962,245.55277226938784
213,238.6532692311016,239.74437044965268
214,238.8087965298234,240.3196982344401
215,240.38304500585144,244.66822949015716
216,240.40149091913534,264.92170037740954
217,242.93092174268025,250.5051772606572
218,244.1714271908388,246.68045397302376
219,244.87752214092887,257.9164296208123
220,247.67344064003066,252.3774334921704
221,248.2409364065861,270.3999817801358
222,248.2654421411314,272.21003127743825
223,248.39064462479206,292.49286004370697
224,250.93734666166748,258.1537693016877
225,251.52566428576066,258.71948068216994
226,252.64401517608215,255.04019691617506
227,253.62059861162732,264.96029858870344
228,255.24830087000353,265.95681570985107
229,258.1569219100871,258.40293692119116
230,260.01921799605594,270.4406451312753
231,260.1420387444688,261.516250270574
232,261.47300079464145,265.40188128968333
233,261.836057259796,262.8634812771756
234,263.57436769989437,287.93191156419266
235,264.14927502617235,270.30785165872595
236,265.63955810889973,273.5794440494139
237,266.1507338393718,274.5924996765639
238,266.1843148827642,276.52684451261865
239,266.59255556973034,278.0246161272343
240,270.325152587135,274.2140894531994
241,270.5446242099066,299.0400019752352
242,270.9107580811913,282.83974669784607
243,272.8093355576916,279.7930737354205
244,274.18988187284697,291.877503255319
245,275.1018578309893,284.1337930942396
246,276.0730835741015,303.34434029502336
247,277.64097568860063,292.0060472579687
248,278.16945654850724,289.90252985906096
249,280.6370423886847,288.18466446541754
250,285.13334674327433,300.13676623325847
251,286.2556978092337,290.74078628350287
252,288.6730102738135,297.92446539457245
253,289.1372219564588,292.43105315725876
254,290.0983027502619,330.6510161408509
255,291.19874084071347,297.04173143098654
256,291.8996455549726,294.97613895327504
257,292.0698351587048,294.7307990268933
258,292.51444789148934,293.80054828658155
259,292.66848139980203,331.04308471938515
260,295.7724791849671,301.3525927627124
261,295.7901114734236,304.39498578758554
262,295.98167238292064,298.8640000993363
263,297.08052257513003,316.2436753687859
264,297.92466977619654,302.9063430928124
265,299.2267128040859,305.1511884555301
266,299.542371189092,302.25698611971353
267,300.2996335088867,300.7686189166888
268,300.8469592646988,312.9924084879675
269,301.5302768909473,308.10104447404376
270,302.9962094247574,343.5948550995419
271,303.25224515739956,326.93672708039094
272,303.74545122892147,314.87741423938803
273,304.7664319429308,320.30333235007464
274,307.1263335496014,309.53298218004545
275,308.17704672109875,315.1673122426119
276,309.7185083078842,323.24738600915214
277,313.3185140697181,319.4414108379036
278,315.241544629521,318.67512233105856
279,315.3399382893148,317.93960845086286
280,316.2935619382456,321.3489730608509
281,318.5886354828393,320.1341632563107
282,319.04493199640814,320.018649328282
283,320.2347557374072,330.7876296055225
284,320.3369763265195,330.7720069821689
285,320.41180990218373,325.7345330091257
286,320.62272637641667,326.423867386318
287,321.35056362259934,322.02042450219164
288,322.6688797586306,326.4199625479466
289,323.5845389485785,376.2765060137237
290,325.9842747087419,340.03272503308625
291,327.141968142942,332.9998167607034
292,327.2190872000529,335.8095130034035
293,327.4774874722416,328.8719993297596
294,329.27106104917186,343.17124122044805
295,332.53135979701636,337.1452411514768
296,332.80462926889436,358.05228649415767
297,333.90728727362455,340.81680820544346
298,334.33805954817956,338.13555963070047
299,334.5149723778407,346.9404800816691
300,336.81434773903,354.7832995618328
301,337.32217333472533,366.65177067951015
302,338.4237519305946,341.72394809157356
303,340.349787870072,343.4569186682195
304,340.94552019748573,354.28898967050037
305,341.7336316450033,345.78782304241196
306,343.751344235124,348.9500708470609
307,344.92495299835605,351.27574040545846
308,344.9731123991147,360.25504648659535
309,346.3268056684266,355.2828106813675
310,347.06347548640997,361.3821694445995
311,349.57105333310005,362.50818862434
312,351.5444415663782,359.2774788983881
313,354.39107106186424,355.1824353238759
314,355.0263357367219,356.61411746349665
315,355.91606512405974,362.32543722711154
316,356.04300758763696,389.8955333255532
317,356.7623973027022,371.5645205645253
318,358.6912152317084,366.6701826568586
319,359.6841367833159,360.479938122497
320,360.49932378729517,384.4184775310031
321,360.4996007909956,383.01979505968944
322,361.39662832764617,362.6771766826447
323,362.88239565118045,369.9491910713275
324,363.1914940581122,400.9280919836781
325,363.1933041303866,384.8119840313871
326,367.3896782723846,370.61755181046794
327,367.8278718729913,374.8796177313195
328,369.95054805502997,380.34837236714685
329,370.66203238022075,381.00186693649977
330,372.75508832197136,382.30085061530514
331,375.2586174161995,385.67296846425063
332,376.46394550433456,385.45158981977863
333,380.45160326660556,394.12131955939566
334,381.03017897783457,397.27330280577604
335,382.8893455204668,406.0033390170676
336,383.49242010965685,404.71849600606873
337,384.7822210809196,404.73536353650076
338,384.9139359543139,388.06305531470457
339,385.97631190570104,401.5141479341809
340,386.17959377123043,396.8775502802953
341,388.32643629561744,391.3748907038291
342,389.9629784254773,429.04316274627143
343,392.1182774066961,399.8850444651303
344,394.5558067216537,407.97872520046525
345,397.22896014418484,403.15374200971047
346,397.4131387970838,407.24602144914564
347,400.0916912097013,416.16570901866857
348,401.2121776869992,416.9549819920074
349,402.25213463717023,412.7421270996993
350,403.59405078089145,433.7940260544968
351,404.87392420039276,411.4632904481429
352,405.22182397130734,411.47904359077785
353,406.3121033574299,414.97590703669607
354,407.2542569031919,437.98595242445833
355,408.61795198913063,419.0874122112653
356,411.6566415642664,412.4229254820059
357,411.6798921954961,414.588894746393
358,413.2303262765696,419.24269420922553
359,413.80351930208,415.9652884740586
360,416.17573379947834,420.2275619436158
361,416.3053995792774,425.08309272049854
362,416.79309062645393,417.88610451575795
363,416.80899117569226,418.68049682672347
364,417.15181345398474,425.31434659950276
365,418.8210835128776,423.84110451400284
366,419.18075781544803,433.70888378791716
367,419.23139065893383,442.6860687697509
368,419.5101296975468,422.5318961531441
369,421.2391088468301,437.18691825588314
370,422.6635252388349,439.1933919191357
371,423.84512639547955,428.81718467232344
372,425.14843734869953,428.7718619495884
373,425.41783577101495,430.0898467457183
374,430.5467803871643,434.0135816351897
375,430.75653561872764,433.3167116749826
376,431.14031981743244,432.2051938224673
377,431.1948274972568,437.2201518217366
378,432.4730048499701,447.64243004677166
379,433.5199293828863,444.13623379314447
380,433.9526482828037,436.9877532191164
381,434.267462368812,436.3836647562505
382,435.4928837020312,450.78118563250484
383,437.1282482165572,475.266761094972
384,437.128809693684,458.64529002726323
385,437.3999775164834,438.4410621797391
386,437.57010412294164,446.6590278296744
387,438.3249815686949,446.2686319281003
388,438.7832345137041,447.91839193313996
389,439.31785608915675,454.4030892308506
390,443.7952918557809,445.7055696215285
391,444.2978061090784,446.19401980394576
392,446.10617251354876,447.8339615702812
393,446.44940977907976,453.9895088791345
394,446.78770706007947,469.6343103855311
395,447.7640183703602,449.3310658615755
396,447.876323236704,466.05743134241754
397,448.7745003597011,454.0932059362477
398,449.0272296462699,454.7241154194573
399,449.71492448394406,468.1081226656097
400,450.92809331570936,453.05833746206673
401,453.19318046274947,478.850162534578
402,454.4136905633257,462.9009510329669
403,454.43359784454,465.6261474675128
404,455.3671290581041,475.0152090697893
405,455.883902240082,462.87628105290764
406,458.7698994523423,462.0669883792935
407,462.1093262137092,464.52365513177784
408,463.5920894243103,470.96221288413756
409,463.63720959471664,468.22206370885533
410,464.80036550143166,467.6963279452616
411,466.3288582588417,499.18076727202396
412,466.96360540881915,488.35669583852734
413,468.8621334095376,475.5647645203986
414,469.26380432096136,480.0613410065672
415,470.71706782939214,476.88703334115655
416,470.7261612131784,483.35147221456384
417,472.1330295187377,475.3960172395059
418,475.0942329890719,505.0480257123265
419,475.5041481409056,504.40805771193277
420,475.7008956675165,492.3789322028483
421,476.9898403136215,483.57675760965304
422,477.4134162976922,504.4310672724202
423,479.11147548726336,481.0273572886654
424,480.17871883551766,496.59084038396844
425,481.81736127259705,485.3419743626757
426,484.57916355772807,492.92368690075074
427,484.717084176778,495.01620121425685
428,485.4202022947751,495.7590853216691
429,488.6342422459444,498.2322924888051
430,492.64192865243996,494.48706837638997
431,493.4218508966855,494.8212308397017
432,495.41236489602005,505.2376130013019
433,495.47734907240186,507.4627814462484
434,495.4826255544728,516.8331046713563
435,495.93641068121246,532.4651851311479
436,496.7272741531198,514.7874173326089
437,499.18588118528595,519.649470725961
438,499.2115616942199,503.4383487206969
439,503.73958236196205,509.628636685357
440,504.63158992166285,507.5471142520588
441,505.13406178062826,512.3070291984119
442,505.6823623086681,507.36775471594194
443,506.90904607813997,515.2927601417365
444,508.4078865222269,526.3137313103981
445,509.29041746703814,521.3841043374846
446,509.3045899836421,514.732534580992
447,510.15537988682377,516.92893292614
448,512.5372969881939,528.495558737286
449,515.1910789194399,528.9196559599443
450,515.4672455994493,546.4408614550953
451,515.934182931446,518.1581191621084
452,517.0223083899389,523.250654219003
453,517.2916555798481,520.6271737879506
454,519.1639317508475,524.0498433504981
455,519.9025640230897,524.0486397809319
456,521.1192779692923,521.8465245301069
457,521.4694573383495,543.884853741953
458,523.4257337710586,532.4068883492845
459,523.4718214384394,577.6732193152973
460,524.1363881068646,548.8152850336285
461,526.8082823040268,552.997573994085
462,527.3536720168281,547.9172652037887
463,528.9779510533547,529.4921205458709
464,529.270747741589,549.1997154326449
465,530.4041965934198,551.1599166790983
466,532.9414249449703,538.6338673781014
467,533.9202448580913,568.5296945179321
468,539.2164131024035,576.7661027511502
469,544.9096720513152,561.2134960794921
470,546.7493406475776,553.0099933896032
471,548.2398538391711,574.5472551749964
472,548.8613868472312,567.4363199244574
473,550.3329451386782,569.4609122281757
474,552.7649889924785,554.5032991647312
475,553.8630199058592,558.7229417300707
476,554.5980233754963,563.8337646424646
477,554.621834108257,575.3033431990208
478,559.5348079159546,575.8149743916982
479,561.3100874898529,564.7486024443682
480,564.3068346716274,583.737675358138
481,564.7691441240853,568.6273005564784
482,567.7227936138023,572.6712095039841
483,570.3113300865618,573.6311260198349
484,570.327063434659,577.0945517716987
485,570.7156217637626,583.3920598870496
486,573.2316607923162,579.5445927696563
487,573.667817525607,574.9810991107597
488,574.6516020591771,581.6119249035926
489,575.133504284128,587.2317143465625
490,576.5806355727858,580.5303894512956
491,576.6535136409211,582.2568125071484
492,576.8165385435232,607.5236851844647
493,577.2060470308706,577.9452970972384
494,578.3343061201983,583.6415170824888
495,578.9272567334614,629.0017229430765
496,581.9615944558703,587.6189025656942
497,582.9824256071066,589.3523974837162
498,583.1174690671731,594.6135648352122
499,583.5676883746356,591.9198773318226
500,583.691692705421,590.4610689377135
501,583.8437959454513,601.5919741506063
502,585.1827219638598,612.4166879787908
503,587.5481816033074,590.3725068323232
504,587.6826415097738,600.8174855093953
505,589.4036416842046,602.338794640653
506,591.3899139927531,595.9403278440805
507,592.937951971163,606.3374100184577
508,592.9497335035275,593.8881038942487
509,593.9434858174918,601.2471188170407
510,595.3880309204279,601.6847558484073
511,596.7015267319332,599.6473450072133
512,600.5678311728929,604.027128351751
513,600.8641306393771,606.4649139524278
514,601.4180564084638,603.5475856415324
515,601.7633214539429,605.8031398970253
516,601.9460731367706,615.3067433632494
517,602.6298085631962,612.5340270281679
518,603.5494218714138,612.7544231800217
519,604.3644005651735,632.1563910496718
520,606.4921492087313,631.2434812535511
521,606.8713320722682,626.2094398553318
522,607.0128477876431,612.9783088609624
523,609.3193916023653,622.124052976432
524,614.2134433201885,628.035403877735
525,616.3772318200668,640.1972100049234
526,616.9628890586338,642.7290615612901
527,617.6821660290278,622.7011321017026
528,618.1728807644331,634.1717817385464
529,622.3895127186844,638.8751293582272
530,622.7160052818891,629.4804348699068
531,626.264665392845,680.0368378120689
532,629.2665105265771,637.0728802966776
533,630.0214378090016,646.0710294324956
534,630.2302359936733,637.2167113130795
535,631.3825592444841,642.9144179442749
536,632.4289718438263,640.6577497215761
537,634.1853702365568,664.8803974506492
538,637.4760865481145,640.5932423392312
539,638.0575419305775,642.4292214222471
540,638.8865153932383,647.664053615494
541,640.6822139221931,645.0192364680937
542,640.8369551252657,645.9184853426683
543,641.3521509492771,664.8046117198572
544,642.6560463430335,651.1328441670341
545,642.7410641201286,669.5980198007477
546,642.9233537724227,650.8716470289902
547,645.7504410296248,649.8002445952745
548,647.0121993021082,663.9858638052041
549,647.1994017154587,654.3555884881745
550,648.0755657734477,669.1713689053306
551,649.9686243439509,663.8053751778997
552,652.0222576311194,654.2001910701115
553,652.3673746230276,674.2348602382076
554,655.9206338452677,658.9185172422647
555,656.4896835998425,668.6841417153915
556,660.0654268987373,667.3726121812764
557,664.868483044699,685.3936787301063
558,665.0353852427398,675.0038417241955
559,665.1673853454884,685.5182182254799
560,665.5070432642294,687.0870019813035
561,668.4053111098793,708.0912951166389
562,669.4439488791212,673.8548927134857
563,669.9119091449022,702.2591579338077
564,669.9790006817655,671.1068100155405
565,671.1922679285209,681.148083128299
566,674.7003749634071,681.8640569824084
567,674.8462997411768,678.3635458075364
568,675.034202976909,676.8118766724808
569,677.4273251680928,688.8394158930091
570,679.1046148988087,690.9576520764246
571,680.3093447832249,685.42579473008
572,681.3757305614465,682.7864407710036
573,682.1793791832339,713.4230658803436
574,684.0795178259801,693.5221339467344
575,685.6100210243335,695.5481603117881
576,686.0250381277507,698.6835259360976
577,686.3569564517715,698.4518941645171
578,688.294116760548,699.7682991135903
579,689.3136983906854,693.6666976743005
580,691.8556981655938,693.9226866171639
581,693.5276763754646,694.4987902346528
582,693.8489302596214,695.3318117596789
583,694.5109210275865,706.9346769746652
584,694.8661256816029,716.3331035268487
585,695.4156599348435,718.1060449089671
586,695.7718054284521,709.9269769124709
587,700.3906133946821,704.7050524781067
588,701.6010519773135,714.3897627957944
589,701.6963393746453,703.2813816619758
590,704.2198790693186,706.1910441492262
591,704.3701178921825,712.5093566030876
592,704.8981159242627,716.0810150523508
593,706.3518363884166,719.1710498411411
594,707.0400557244527,713.7597673314524
595,708.5583732219013,733.4954402029009
596,710.1448452523651,712.260282288783
597,712.7027793747939,736.5968465061546
598,713.1566794070387,721.0918725609479
599,713.5687748478837,750.3709752611896
600,714.1218590871645,727.5850937749627
601,714.5670425839905,718.7160776862988
602,716.3270168479345,719.1539313403663
603,716.5722281739754,719.1562118114709
604,718.8076676393302,727.1770978434133
605,718.8649458736837,759.8927007103636
606,719.2858442824795,743.0754112188781
607,720.004373486935,724.0399749460747
608,720.1109473495786,721.7080101247176
609,721.6570428061939,722.6811863383437
610,722.1574372255623,723.9300873191802
611,722.7392111067156,729.642762546916
612,723.9486466733864,728.6768664534311
613,724.765773774309,726.3053548633129
614,726.9987969759576,732.9182479874974
615,727.3106896362924,756.2450894031355
616,728.1451335108602,738.2503312916064
617,729.7093312824986,735.3223211110019
618,730.5090383636111,739.8125683842062
619,732.988259855305,759.0011839120893
620,733.6019149554413,734.2311640103119
621,734.5693471985745,746.579131387411
622,735.5510020052067,737.4740793280891
623,737.3867965619411,767.553795867215
624,738.0402727587079,745.3883406458231
625,738.3442734921014,741.4671334345852
626,740.18525853953,749.9729119519645
627,741.484408838125,750.3487443360309
628,743.8509500911512,758.9431809017553
629,745.616748911087,752.6268276056517
630,747.532953746305,758.3733123943639
631,752.0680034934296,755.7056729911704
632,753.9423582442126,777.2073257875975
633,754.4001369875502,764.5035717291815
634,754.7115493449791,757.8450499547469
635,755.813080610291,756.1643702492378
636,757.9328801655423,766.2037606794908
637,758.390698659829,762.8271115570708
638,759.1035898143667,762.9793865924256
639,759.2046667263306,765.1282464057189
640,760.3589394057566,768.5689576128395
641,760.4071714126436,770.8692439660394
642,760.7447863192585,775.4046798162466
643,763.3488534018393,766.0518378260474
644,763.5780921370651,768.66173567475
645,764.5297582383636,770.8787921185777
646,765.4184471913962,781.1527259685586
647,766.7400584924784,783.3742960321487
648,768.6208433473224,798.7002861688767
649,769.7984046956161,787.8783264473705
650,771.393640354376,778.3225398186421
651,771.440146583157,777.0531691084119
652,772.2249584616661,777.7626981509956
653,772.3196804145425,813.5257056802209
654,775.4459534345616,788.5811882543496
655,777.0830422399883,787.7373188235391
656,777.4113509457605,782.9884711278679
657,778.6451669785133,810.6461168198995
658,779.2698775033232,794.6358836096971
659,781.4429882071107,808.8317784246403
660,783.0426460771016,789.539289299873
661,783.404296059869,791.6945529104288
662,788.8404618496389,791.3536028963272
663,789.4157146501101,790.7084830849551
664,789.4905909535462,791.933933157831
665,790.3514035013797,798.334440845041
666,790.7956846554723,796.1018914726185
667,792.3851718882478,795.2938228742281
668,792.6299745102605,795.8470954600782
669,792.910704636625,801.521241123793
670,794.8361734017806,801.1089741887804
671,795.683421078986,800.9346629527671
672,796.0335013477712,799.0317430512426
673,796.5413780808162,802.8055454102115
674,798.5824599782761,824.5689030482844
675,798.8755501872981,803.0944164229375
676,799.5119895762572,804.4651440906059
677,802.4763321491946,818.8056613416409
678,803.5343943904345,812.360849016875
679,803.8445638968836,818.7831420051095
680,804.2341658229475,806.5344829986238
681,804.4500017034152,809.092497646224
682,804.7767560038442,807.2634964578026
683,807.2052406963264,809.7025697924563
684,807.526348279337,825.3461218645512
685,811.4007422051804,837.7934073553515
686,811.4818131972532,814.2110127436624
687,812.0841080286834,821.3277580613257
688,812.3870106060555,821.0279891638326
689,812.7022720008403,821.118491618977
690,814.3447104021658,815.8035841998582
691,814.674130443354,819.0603846956022
692,816.2073007189013,819.5303240568302
693,819.6901438799702,827.7438538784061
694,820.1944949693948,830.1756095816695
695,820.5533391539917,830.851515799036
696,820.5868623595633,827.7869679246794
697,821.5983945508925,822.8097796991707
698,823.577936603902,834.3100616220487
699,823.639479298528,832.1596267978025
700,823.7166850347188,872.9565742398221
701,824.5779267602434,832.6956642786587
702,825.3527425278647,834.2302563699691
703,827.7679543808717,846.658748406444
704,828.2292760978281,831.0465807200792
705,830.3954547568325,834.574105179126
706,831.1560905535769,843.939007149386
707,831.9781263643226,843.9983264669714
708,832.2527254650375,837.4734538848375
709,836.9581560511676,855.0622213486379
710,837.3082350443618,873.0382071085187
711,837.4545309670806,839.6531683711667
712,837.5552208320054,865.0433052983086
713,838.5616256141267,852.345497826009
714,838.678892103639,841.6506433076149
715,839.9384984522594,867.1120202108838
716,842.1955612972552,853.9078784514662
717,844.0560411561709,852.0555100969076
718,844.6936594893926,864.4992606647713
719,846.8930524921354,854.5453426453585
720,852.3068950892005,881.6772857798371
721,852.5733817962368,853.7799066453714
722,854.5304594632338,863.0988426221013
723,854.5882913894886,857.678529530245
724,854.6793002703299,890.030914275373
725,855.4198921864942,875.2579838158033
726,858.9713870282906,860.4436239230438
727,861.0352134560433,872.1764342682054
728,863.366868364117,866.1328447702534
729,864.8296003937522,879.4443173198582
730,867.1018990834265,869.2931323117767
731,867.3798712226184,879.5911569734176
732,867.6135338061221,892.0123114303896
733,869.4062377203517,874.3927455577385
734,873.2817915140665,873.8472912393266
735,874.2348974320907,892.6661449245431
736,874.305368132332,875.8607835468504
737,874.428186955241,893.7826108841183
738,874.7500646903841,877.6790015466905
739,875.3772535039125,907.2639949869206
740,876.2701266395404,884.0454936857859
741,877.9017523212252,879.3303920711288
742,880.6600246766469,905.3627725314863
743,880.6656339448621,903.9562782191766
744,881.2590259680215,884.2642510430439
745,882.10753403106,889.497708963607
746,884.1762896623413,888.5601680507289
747,884.6413955039426,885.8393303080442
748,887.4195738699773,895.0659659097108
749,889.3013488430896,928.1791647766019
750,889.5226160145545,896.7726005101769
751,890.3945129685758,909.8356222467169
752,892.3807588273199,922.0216534548338
753,892.6858563676795,904.0648336757415
754,894.1061686954931,903.9733471098762
755,895.6003503621049,912.7529005192474
756,897.320174318284,907.7446750112852
757,904.428313713913,912.0381349762405
758,904.5648877207615,906.499866433568
759,904.7661507302587,932.8349119509079
760,907.563559563978,909.2640129505484
761,908.4448865277275,923.7700683456791
762,908.9409733520732,913.2415348714436
763,909.243042328385,921.4217394756472
764,909.5850570037018,916.273095391904
765,910.5806884497998,914.8690232455068
766,912.7771380295861,915.5095600027795
767,913.4529962274946,924.1080494236971
768,914.3772611772036,924.2991019305556
769,915.4932998522685,919.3386910089106
770,915.6084483686137,927.7338266385669
771,916.3295701894193,921.1972032011477
772,920.040982329306,925.6524308149862
773,921.6299289958108,928.45995104761
774,921.6566006915044,928.1782900768326
775,922.1406665974625,932.8713567612847
776,923.9666532234729,929.7968395953374
777,924.4137478732093,939.1201563467137
778,924.5000535605202,935.9910437846302
779,925.8169932011452,929.7609362976647
780,928.04114474773,932.8941462573171
781,928.7118994963424,938.3448239234348
